name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Tyler Adams,MID,Leeds,3,0,0,11,1,1.3,506,0,0,0,0,85,0,0,1,8.6,2022-10-02T15:30:00Z,90,0,0,0,0,9,0,20061,0,0,0,0,3,-282,988,1270,50,TRUE,0,Aston Villa
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,84,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,240,0,4,1,0,0,-3,0,3,45,FALSE,0,Fulham
Owen Bevan,DEF,Bournemouth,0,0,0,0,0,0,598,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,5769,0,0,0,0,0,-824,0,824,40,TRUE,0,Brentford
Mark Travers,GK,Bournemouth,-0.5,0,0,0,0,0,72,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,44786,0,0,0,0,0,-1793,916,2709,44,TRUE,0,Brentford
Jordan Zemura,DEF,Bournemouth,5.5,0,0,18,1,2.1,76,0,0,0,0,82,0,0,1.2,9.4,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,18588,0,0,0,0,6,4276,5610,1334,44,TRUE,0,Brentford
Rob Holding,DEF,Arsenal,0,0,0,0,0,0,5,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,12343,0,1,3,0,0,-190,382,572,42,TRUE,0,Spurs
Ivan Toney,FWD,Brentford,2,0,0,-5,1,4.5,80,0,0,0,0,82,0,0,8.4,4.6,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,2581114,0,0,0,75,1,484252,590393,106141,73,FALSE,1,Bournemouth
Pontus Jansson,DEF,Brentford,4,0,0,23,1,0.2,78,0,0,0,0,82,0,0,1.6,9.8,2022-10-01T14:00:00Z,63,0,0,0,0,9,0,102392,0,0,0,6,6,-2981,3229,6210,44,FALSE,0,Bournemouth
Marvelous Nakamba,MID,Aston Villa,0,0,0,0,0,0,41,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,18459,0,0,0,0,0,-824,355,1179,44,FALSE,0,Leeds
Nampalys Mendy,MID,Leicester,0.5,0,0,0,0,0,252,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,51660,0,0,4,0,0,-1710,1135,2845,44,TRUE,0,Nott'm Forest
Fábio Vieira,MID,Arsenal,4,0,0,3,0,15,25,0,0,0,0,81,0,0,3.9,5.8,2022-10-01T11:30:00Z,10,0,0,0,0,9,0,18275,0,1,3,18,1,6740,8248,1508,57,TRUE,0,Spurs
Matthew Cox,GK,Brentford,1.7,0,0,0,0,0,633,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,40,FALSE,0,Bournemouth
Ryan Fredericks,DEF,Bournemouth,-0.1,0,0,0,0,0,59,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,2250,0,0,0,0,0,-164,60,224,44,TRUE,0,Brentford
Stanley Mills,MID,Everton,0,0,0,0,0,0,560,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,2735,0,2,1,0,0,11,181,170,45,FALSE,0,Southampton
Cheikhou Kouyaté,MID,Nott'm Forest,-0.5,0,0,3,0,0.6,583,0,0,0,0,86,3,0,0.3,2.8,2022-10-03T19:00:00Z,45,0,0,0,0,9,0,29551,0,0,4,0,0,-304,4333,4637,45,FALSE,1,Leicester
Kurt Zouma,DEF,West Ham,4,0,0,21,1,0.1,461,0,0,0,0,90,0,0,1.9,18.8,2022-10-01T16:30:00Z,90,0,0,0,0,9,0,188205,0,0,2,0,6,27403,40587,13184,45,TRUE,0,Wolves
Luke Mbete-Tabu,DEF,Man City,0,0,0,0,0,0,320,0,0,0,0,88,0,0,0,0,2022-10-02T13:00:00Z,0,0,0,0,0,9,0,24664,0,3,6,0,0,-2208,0,2208,39,TRUE,0,Man Utd
Armstrong Oko-Flex,MID,West Ham,0,0,0,0,0,0,572,0,0,0,0,90,0,0,0,0,2022-10-01T16:30:00Z,0,0,0,0,0,9,0,4401,0,0,2,0,0,-250,0,250,44,TRUE,0,Wolves
Taiwo Awoniyi,FWD,Nott'm Forest,4,0,0,-3,0,1.4,397,0,0,0,0,86,3,0,1.8,1.2,2022-10-03T19:00:00Z,61,0,0,0,0,9,0,70801,0,0,4,15,2,2303,8126,5823,58,FALSE,0,Leicester
Harry Winks,MID,Spurs,0,0,0,0,0,0,434,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,105696,0,1,3,0,0,-8304,0,8304,44,FALSE,0,Arsenal
Levi Colwill,DEF,Brighton,-1,0,0,0,0,0,559,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,7403,0,3,3,0,0,-161,168,329,44,FALSE,0,Liverpool
Ricardo Pereira,DEF,Leicester,0,0,0,0,0,0,256,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,2662,0,0,4,0,0,-246,15,261,43,TRUE,0,Nott'm Forest
Moussa Djenepo,MID,Southampton,1,0,0,0,0,0,418,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,10451,0,2,1,0,0,-652,395,1047,50,TRUE,0,Everton
Morgan Gibbs-White,MID,Nott'm Forest,1.1,0,0,10,0,39.2,493,0,0,0,0,86,4,0,6.7,10.4,2022-10-03T19:00:00Z,90,0,0,0,0,9,0,40059,0,0,4,17,2,-13035,2271,15306,55,FALSE,0,Leicester
Mads Bidstrup,MID,Brentford,0,0,0,0,0,0,99,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,122,0,0,0,0,0,-6,0,6,45,FALSE,0,Bournemouth
Loïc Badé,DEF,Nott'm Forest,-0.5,0,0,0,0,0,621,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,1397,0,0,4,0,0,-73,130,203,45,FALSE,0,Leicester
Ryan Christie,MID,Bournemouth,0.5,0,0,0,0,0.8,69,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,18,0,0,0,0,9,0,5782,0,0,0,0,1,50,439,389,53,TRUE,0,Brentford
Pervis Estupiñán,DEF,Brighton,-0.5,0,0,10,0,15.7,586,0,0,0,0,87,3,0,3.9,22.8,2022-10-01T14:00:00Z,75,0,0,0,0,9,0,56914,0,3,3,0,0,-11889,1609,13498,45,FALSE,1,Liverpool
Carney Chukwuemeka,MID,Chelsea,0.1,0,0,0,0,0,48,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,67365,0,2,1,0,0,2054,8938,6884,43,FALSE,0,Crystal Palace
Matty Cash,DEF,Aston Villa,0,0,0,0,0,0,43,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,477326,0,0,0,0,0,-72834,792,73626,46,FALSE,0,Leeds
Bernardo Silva,MID,Man City,6.5,1,0,22,0,40.1,311,0,0,0,0,88,3,0,11.4,31.6,2022-10-02T13:00:00Z,90,0,0,0,0,9,0,1399674,0,3,6,42,5,42000,145776,103776,70,TRUE,0,Man Utd
Javier Manquillo,DEF,Newcastle,0,0,0,0,0,0,363,0,0,0,0,84,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,5958,0,4,1,0,0,-183,85,268,43,FALSE,0,Fulham
Bertrand Traoré,MID,Aston Villa,0,0,0,0,0,0,34,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,6875,0,0,0,0,0,-442,0,442,49,FALSE,0,Leeds
Bobby Clark,MID,Liverpool,1,0,0,0,0,0,584,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,962,0,3,3,0,0,0,55,55,45,TRUE,0,Brighton
Raphaël Varane,DEF,Man Utd,0,0,0,3,0,0.3,329,0,0,0,0,88,3,0,0.7,6.2,2022-10-02T13:00:00Z,39,0,0,0,0,9,0,360093,0,3,6,0,0,1982,19840,17858,48,FALSE,0,Man City
Cody Drameh,DEF,Leeds,0,0,0,0,0,0,547,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,16799,0,0,0,0,0,1174,1882,708,40,TRUE,0,Aston Villa
Vitalii Mykolenko,DEF,Everton,4,0,0,16,0,13.1,194,0,0,0,0,89,1,0,4.6,33,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,56919,0,2,1,0,2,10068,15081,5013,45,FALSE,0,Southampton
Kyle Walker,DEF,Man City,1.5,0,0,2,0,1.1,299,0,0,0,0,88,0,0,0.1,0,2022-10-02T13:00:00Z,40,0,0,0,0,9,0,832351,0,3,6,0,1,-62593,27827,90420,50,TRUE,0,Man Utd
Scott Carson,GK,Man City,1,0,0,0,0,0,502,0,0,0,0,88,0,0,0,0,2022-10-02T13:00:00Z,0,0,0,0,0,9,0,27395,0,3,6,0,0,1489,3562,2073,39,TRUE,0,Man Utd
Dominic Solanke,FWD,Bournemouth,1.5,0,0,5,1,21.7,66,0,0,0,0,82,0,0,3.6,6.2,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,127893,0,0,0,8,2,74179,94385,20206,57,TRUE,0,Brentford
Vitaly Janelt,MID,Brentford,3,0,0,18,1,22.6,86,0,0,0,0,82,0,0,3.7,14.8,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,19692,0,0,0,0,3,1398,4289,2891,55,FALSE,0,Bournemouth
Robert Sánchez,GK,Brighton,0.5,0,0,20,0,0,113,0,0,0,0,87,3,0,3.9,39.2,2022-10-01T14:00:00Z,90,0,0,0,0,9,5,1614439,0,3,3,0,2,-96547,30206,126753,47,FALSE,0,Liverpool
Edouard Mendy,GK,Chelsea,0,0,0,0,0,0,147,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,1231409,0,2,1,0,0,-197839,13024,210863,49,FALSE,0,Crystal Palace
Luke Ayling,DEF,Leeds,1,0,0,4,0,0,222,0,0,0,0,85,0,0,0.7,7.2,2022-10-02T15:30:00Z,22,0,0,0,0,9,0,6634,0,0,0,0,1,1650,2176,526,45,TRUE,0,Aston Villa
Eric Bailly,DEF,Man Utd,0,0,0,0,0,0,339,0,0,0,0,88,0,0,0,0,2022-10-02T13:00:00Z,0,0,0,0,0,9,0,63145,0,3,6,0,0,-5361,0,5361,40,FALSE,0,Man City
Hugo Bueno,DEF,Wolves,0,0,0,0,0,0,558,0,0,0,0,90,0,0,0,0,2022-10-01T16:30:00Z,0,0,0,0,0,9,0,74323,0,0,2,0,0,-1435,1054,2489,40,FALSE,0,West Ham
Lewis Warrington,MID,Everton,0,0,0,0,0,0,561,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,11581,0,2,1,0,0,-889,0,889,44,FALSE,0,Southampton
Pierre-Emile Højbjerg,MID,Spurs,3.5,0,0,11,0,1.3,433,0,0,0,0,81,3,0,2.1,11,2022-10-01T11:30:00Z,74,0,0,0,0,9,0,320788,0,1,3,9,2,32795,61191,28396,55,FALSE,0,Arsenal
Kaden Rodney,MID,Crystal Palace,-0.5,0,0,0,0,0,601,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,1466,0,2,1,0,0,137,242,105,45,TRUE,0,Chelsea
Jesurun Rak-Sakyi,MID,Crystal Palace,0,0,0,0,0,0,172,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,1582,0,2,1,0,0,-76,0,76,45,TRUE,0,Chelsea
Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0,164,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,5854,0,2,1,0,0,-90,248,338,44,TRUE,0,Chelsea
Declan Rice,MID,West Ham,2,0,0,19,1,25.4,467,0,0,0,0,90,0,0,5.6,22.4,2022-10-01T16:30:00Z,90,0,0,0,0,9,0,460983,0,0,2,8,2,-3310,23575,26885,49,TRUE,1,Wolves
Daniel Amartey,DEF,Leicester,0.8,0,0,0,0,0,257,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,21176,0,0,4,0,0,-720,460,1180,43,TRUE,0,Nott'm Forest
Anthony Gordon,MID,Everton,1.5,0,0,3,0,0,195,0,0,0,0,89,0,0,0.7,7.2,2022-10-01T14:00:00Z,16,0,0,0,0,9,0,503569,0,2,1,0,1,5764,76745,70981,56,FALSE,0,Southampton
David Raya,GK,Brentford,4.5,0,0,25,1,0,81,0,0,0,0,82,0,0,0.7,6.6,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,729000,0,0,0,0,6,47918,92078,44160,45,FALSE,0,Bournemouth
Dane Scarlett,FWD,Spurs,0,0,0,0,0,0,447,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,4750,0,1,3,0,0,-240,0,240,45,FALSE,0,Arsenal
Aaron Hickey,DEF,Brentford,1,0,0,-2,0,1.5,510,0,0,0,0,82,0,0,0.3,1.8,2022-10-01T14:00:00Z,29,0,0,0,0,9,0,44216,0,0,0,0,0,2031,5196,3165,50,FALSE,1,Bournemouth
Rúben Vinagre,DEF,Everton,0,0,0,0,0,0,531,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,5401,0,2,1,0,0,-117,106,223,43,FALSE,0,Southampton
Solly March,MID,Brighton,4.5,1,1,24,0,26.2,107,0,0,0,0,87,3,0,6.2,32.2,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,39689,0,3,3,4,6,-3112,2597,5709,50,FALSE,0,Liverpool
Dwight Gayle,FWD,Newcastle,0,0,0,0,0,0,361,0,0,0,0,84,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,7801,0,4,1,0,0,-438,0,438,45,FALSE,0,Fulham
Brenden Aaronson,MID,Leeds,3,0,0,5,1,26.3,246,0,0,0,0,85,0,0,3.7,4.2,2022-10-02T15:30:00Z,78,0,0,0,0,9,0,157665,0,0,0,6,3,-7583,10562,18145,55,TRUE,0,Aston Villa
Danny Ward,GK,Leicester,3.8,0,1,26,1,0,254,0,0,0,0,86,0,0,2.4,24.2,2022-10-03T19:00:00Z,90,0,0,0,0,9,3,2708331,0,0,4,0,8,-22199,94247,116446,40,TRUE,0,Nott'm Forest
Joachim Andersen,DEF,Crystal Palace,-0.5,0,0,0,0,0,165,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,286911,0,2,1,0,0,32809,52424,19615,45,TRUE,0,Chelsea
Kjell Scherpen,GK,Brighton,0,0,0,0,0,0,542,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,6501,0,3,3,0,0,-274,0,274,40,FALSE,0,Liverpool
Jack Stephens,DEF,Bournemouth,0,0,0,0,0,0,404,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,4792,0,0,0,0,0,-40,160,200,43,TRUE,0,Brentford
James McArthur,MID,Crystal Palace,0,0,0,0,0,0,154,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,717,0,2,1,0,0,116,153,37,48,TRUE,0,Chelsea
Wilfred Ndidi,MID,Leicester,1.4,0,0,4,0,0.5,265,0,0,0,0,86,0,0,0.8,7,2022-10-03T19:00:00Z,45,0,0,0,0,9,0,30962,0,0,4,0,1,-2932,693,3625,49,TRUE,0,Nott'm Forest
Ederson,GK,Man City,5,0,0,23,0,0,307,0,0,0,0,88,3,0,4.4,43.6,2022-10-02T13:00:00Z,90,0,0,0,0,9,5,1687525,0,3,6,0,2,-45827,40428,86255,55,TRUE,0,Man Utd
Angelo Ogbonna,DEF,West Ham,0,0,0,0,0,0,456,0,0,0,0,90,0,0,0,0,2022-10-01T16:30:00Z,0,0,0,0,0,9,0,7446,0,0,2,0,0,-194,217,411,45,TRUE,0,Wolves
Jarrod Bowen,MID,West Ham,8,1,3,36,1,35.6,465,0,0,0,0,90,0,1,17.1,55.2,2022-10-01T16:30:00Z,90,0,0,0,0,9,0,384826,0,0,2,80,14,-42382,37897,80279,81,TRUE,0,Wolves
Matija Šarkić,GK,Wolves,0,0,0,0,0,0,492,0,0,0,0,90,0,0,0,0,2022-10-01T16:30:00Z,0,0,0,0,0,9,0,182501,0,0,2,0,0,-3486,1015,4501,40,FALSE,0,West Ham
Malang Sarr,DEF,Chelsea,0,0,0,0,0,0,143,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,4204,0,2,1,0,0,-140,0,140,50,FALSE,0,Crystal Palace
Anthony Knockaert,MID,Fulham,0,0,0,0,0,0,202,0,0,0,0,84,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,3079,0,4,1,0,0,-12,194,206,47,TRUE,0,Newcastle
Joe Rodon,DEF,Spurs,0,0,0,0,0,0,442,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,5202,0,1,3,0,0,-219,0,219,40,FALSE,0,Arsenal
Anthony Martial,FWD,Man Utd,3,0,1,50,0,0.8,345,0,0,0,0,88,2,2,12.1,66.2,2022-10-02T13:00:00Z,31,0,0,0,0,9,0,47571,0,3,6,54,10,-2129,806,2935,69,FALSE,0,Man City
Ben Davies,DEF,Liverpool,0,0,0,0,0,0,499,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,539,0,3,3,0,0,-14,0,14,40,TRUE,0,Brighton
Jan Bednarek,DEF,Aston Villa,0.5,0,0,11,0,0.6,410,0,0,0,0,85,0,0,1,9.6,2022-10-02T15:30:00Z,45,0,0,0,0,9,0,26220,0,0,0,0,1,-1215,208,1423,43,FALSE,0,Leeds
Bryan Mbeumo,FWD,Brentford,2.5,0,0,3,1,8,95,0,0,0,0,82,0,0,1.1,0.2,2022-10-01T14:00:00Z,60,0,0,0,0,9,0,199412,0,0,0,3,2,2556,26793,24237,59,FALSE,0,Bournemouth
Naby Keita,MID,Liverpool,0,0,0,0,0,0,287,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,4909,0,3,3,0,0,-304,28,332,48,TRUE,0,Brighton
Archie Gray,MID,Leeds,0,0,0,0,0,0,565,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,6731,0,0,0,0,0,-176,405,581,45,TRUE,0,Aston Villa
Amadou Onana,MID,Everton,4,1,0,15,0,11.8,577,0,0,0,0,89,1,0,3.9,17.6,2022-10-01T14:00:00Z,73,0,0,0,0,9,0,18546,0,2,1,10,5,489,2355,1866,49,FALSE,0,Southampton
Amad Diallo,MID,Man Utd,0,0,0,0,0,0,550,0,0,0,0,88,0,0,0,0,2022-10-02T13:00:00Z,0,0,0,0,0,9,0,7687,0,3,6,0,0,-677,0,677,44,FALSE,0,Man City
Billy Gilmour,MID,Brighton,-0.5,0,0,0,0,0,149,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,67869,0,3,3,0,0,-1041,3497,4538,44,FALSE,0,Liverpool
Marcus Rashford,MID,Man Utd,6.4,0,0,4,0,0.8,335,0,0,0,0,88,4,0,0.3,0.4,2022-10-02T13:00:00Z,58,0,0,0,0,9,0,1458264,0,3,6,2,1,-198805,124030,322835,66,FALSE,0,Man City
Julián Álvarez,FWD,Man City,2,0,0,4,0,0.3,319,0,0,0,0,88,2,0,0.5,2.2,2022-10-02T13:00:00Z,15,0,0,0,0,9,0,137500,0,3,6,2,1,-18413,3955,22368,62,TRUE,0,Man Utd
Mateusz Lis,GK,Southampton,0,0,0,0,0,0,421,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,23222,0,2,1,0,0,-1450,0,1450,40,TRUE,0,Everton
Takehiro Tomiyasu,DEF,Arsenal,1,0,0,3,0,0.1,14,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,1,0,0,0,0,9,0,76015,0,1,3,0,1,-2528,3759,6287,42,TRUE,0,Spurs
Emil Krafth,DEF,Newcastle,0,0,0,0,0,0,364,0,0,0,0,84,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,2491,0,4,1,0,0,-112,23,135,43,FALSE,0,Fulham
John Stones,DEF,Man City,0,0,0,0,0,0,302,0,0,0,0,88,0,0,0,0,2022-10-02T13:00:00Z,0,0,0,0,0,9,0,204722,0,3,6,0,0,-21965,9787,31752,54,TRUE,0,Man Utd
Lucas Digne,DEF,Aston Villa,0,0,0,0,0,0,33,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,204057,0,0,0,0,0,-42810,12582,55392,47,FALSE,0,Leeds
Shandon Baptiste,MID,Brentford,2.5,0,0,15,1,32.7,94,0,0,0,0,82,0,0,4.8,12.8,2022-10-01T14:00:00Z,83,0,0,0,0,9,0,36264,0,0,0,2,3,-181,2697,2878,45,FALSE,0,Bournemouth
Nathan Aké,DEF,Man City,1.5,0,0,12,0,11,308,0,0,0,0,88,3,0,3,14.6,2022-10-02T13:00:00Z,90,0,0,0,0,9,0,77389,0,3,6,4,1,-6245,1849,8094,50,TRUE,0,Man Utd
Bukayo Saka,MID,Arsenal,6,0,0,17,0,69,13,0,0,0,0,81,1,0,12.4,21.2,2022-10-01T11:30:00Z,90,0,0,0,0,9,0,1222918,0,1,3,34,2,21882,96664,74782,78,TRUE,0,Spurs
Lloyd Kelly,DEF,Bournemouth,0,0,0,0,0,0,73,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,98678,0,0,0,0,0,-16973,2493,19466,45,TRUE,0,Brentford
Trent Alexander-Arnold,DEF,Liverpool,1,0,0,10,0,4,285,0,0,0,0,87,3,0,3.1,13.2,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,3766108,0,3,3,14,0,-189971,103741,293712,74,TRUE,1,Brighton
Kiernan Dewsbury-Hall,MID,Leicester,3.5,1,0,15,1,3.3,266,0,0,0,0,86,0,0,1.9,4.4,2022-10-03T19:00:00Z,90,0,0,0,0,9,0,118511,0,0,4,11,6,-9762,6622,16384,50,TRUE,0,Nott'm Forest
Mohamed Salah,MID,Liverpool,6,1,0,3,0,13.1,283,0,0,0,0,87,3,0,10.1,18.4,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,3748869,0,3,3,69,5,-83071,226728,309799,128,TRUE,0,Brighton
Ross Barkley,MID,Chelsea,0,0,0,0,0,0,131,0,0,0,0,83,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,3700,0,2,1,0,0,-272,0,272,49,FALSE,0,Crystal Palace
Thomas Partey,MID,Arsenal,3.2,0,3,39,0,46.4,6,0,0,0,0,81,1,1,11.5,53.6,2022-10-01T11:30:00Z,72,0,0,0,0,9,0,26537,0,1,3,15,10,-333,1078,1411,48,TRUE,0,Spurs
Gavin Bazunu,GK,Southampton,2,0,0,17,0,0,422,0,0,0,0,89,2,0,2.7,26.6,2022-10-01T14:00:00Z,90,0,0,0,0,9,3,80552,0,2,1,0,2,-867,4597,5464,45,TRUE,0,Everton
Alex Smithies,GK,Leicester,0.5,0,0,0,0,0,581,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,4934,0,0,4,0,0,86,396,310,40,TRUE,0,Nott'm Forest
Cameron Archer,FWD,Aston Villa,0,0,0,0,0,0,54,0,0,0,0,85,0,0,0,0,2022-10-02T15:30:00Z,0,0,0,0,0,9,0,324566,0,0,0,0,0,-23654,18612,42266,43,FALSE,0,Leeds
Mathias Jørgensen,DEF,Brentford,1,0,0,10,0,0.3,595,0,0,0,0,82,0,0,0.8,7.2,2022-10-01T14:00:00Z,26,0,0,0,0,9,0,98176,0,0,0,0,1,9119,17929,8810,40,FALSE,0,Bournemouth
André Tavares Gomes,MID,Everton,0,0,0,0,0,0,184,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,7744,0,2,1,0,0,-647,0,647,45,FALSE,0,Southampton
Lyanco,DEF,Southampton,0,0,0,0,0,0,413,0,0,0,0,89,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,4544,0,2,1,0,0,-140,45,185,44,TRUE,0,Everton
Thomas Strakosha,GK,Brentford,0.5,0,0,0,0,0,517,0,0,0,0,82,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,18338,0,0,0,0,0,-291,462,753,44,FALSE,0,Bournemouth
Ben Chilwell,DEF,Chelsea,2.5,0,0,8,0,9.9,139,0,0,0,0,83,1,0,2.6,10.8,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,330093,0,2,1,5,2,39545,56669,17124,58,FALSE,0,Crystal Palace
Lewis Dunk,DEF,Brighton,0,0,0,12,0,0.3,106,0,0,0,0,87,3,0,2,18,2022-10-01T14:00:00Z,90,0,0,0,0,9,0,467092,0,3,3,2,1,-39405,9062,48467,46,FALSE,0,Liverpool
Alfie Devine,MID,Spurs,0,0,0,0,0,0,452,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,9938,0,1,3,0,0,-198,259,457,44,FALSE,0,Arsenal
Giulian Biancone,DEF,Nott'm Forest,-0.5,0,0,0,0,0,399,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,0,0,0,0,0,9,0,5413,0,0,4,0,0,-212,44,256,43,FALSE,0,Leicester
Dennis Praet,MID,Leicester,0.8,0,0,3,0,0.1,549,0,0,0,0,86,0,0,0,0,2022-10-03T19:00:00Z,10,0,0,0,0,9,0,2069,0,0,4,0,1,-48,50,98,49,TRUE,0,Nott'm Forest
Wout Faes,DEF,Leicester,2.2,0,0,24,1,0.5,612,0,0,0,0,86,0,0,1.5,10.4,2022-10-03T19:00:00Z,90,0,0,0,0,9,0,2613,0,0,4,4,6,575,906,331,45,TRUE,0,Nott'm Forest
William Saliba,DEF,Arsenal,5.3,0,0,14,0,2.4,26,0,0,0,0,81,1,0,2.6,19.2,2022-10-01T11:30:00Z,90,0,0,0,0,9,0,2626424,0,1,3,4,1,297005,380325,83320,49,TRUE,1,Spurs
Haydon Roberts,DEF,Brighton,0,0,0,0,0,0,122,0,0,0,0,87,0,0,0,0,2022-10-01T14:00:00Z,0,0,0,0,0,9,0,573,0,3,3,0,0,-18,0,18,40,FALSE,0,Liverpool
Craig Dawson,DEF,West Ham,3,0,0,20,1,0,459,0,0,0,0,90,0,0,0.6,5.8,2022-10-01T16:30:00Z,90,0,0,0,0,9,0,17724,0,0,2,0,6,-74,829,903,48,TRUE,0,Wolves
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0,0,0,554,0,0,0,0,81,0,0,0,0,2022-10-01T11:30:00Z,0,0,0,0,0,9,0,2187,0,1,3,0,0,50,137,87,50,FALSE,0,Arsenal
